Data,Producer_1,Producer_2,Producer_3,Total
2019-01-13 06:00:00,0.0,0.0,0.0,0.0
2019-01-13 06:15:00,0.0,0.0,0.0,0.0
2019-01-13 06:30:00,0.0,0.0,0.0,0.0
2019-01-13 06:45:00,0.0,0.0,0.0,0.0
2019-01-13 07:00:00,0.001,0.001,0.0,0.0
2019-01-13 07:15:00,0.004,0.003,0.001,0.0
2019-01-13 07:30:00,0.015,0.012,0.002,0.0
2019-01-13 07:45:00,0.042,0.034,0.004,0.0
2019-01-13 08:00:00,0.103,0.083,0.01,0.0
2019-01-13 08:15:00,0.217,0.171,0.018,0.068
2019-01-13 08:30:00,0.392,0.308,0.029,0.359
2019-01-13 08:45:00,0.624,0.489,0.042,1.014
2019-01-13 09:00:00,0.893,0.699,0.056,1.737
2019-01-13 09:15:00,1.177,0.916,0.07,2.295
2019-01-13 09:30:00,1.462,1.123,0.085,2.585
2019-01-13 09:45:00,1.74,1.308,0.103,3.207
2019-01-13 10:00:00,1.999,1.467,0.128,3.803
2019-01-13 10:15:00,2.226,1.598,0.163,4.105
2019-01-13 10:30:00,2.413,1.703,0.206,4.404
2019-01-13 10:45:00,2.563,1.784,0.249,4.694
2019-01-13 11:00:00,2.682,1.845,0.278,4.988
2019-01-13 11:15:00,2.776,1.889,0.281,5.134
2019-01-13 11:30:00,2.851,1.92,0.258,5.134
2019-01-13 11:45:00,2.911,1.94,0.223,5.059
2019-01-13 12:00:00,2.959,1.953,0.196,5.007
2019-01-13 12:15:00,2.999,1.959,0.191,5.108
2019-01-13 12:30:00,3.027,1.956,0.212,5.157
2019-01-13 12:45:00,3.034,1.94,0.259,5.365
2019-01-13 13:00:00,3.009,1.906,0.342,5.503
2019-01-13 13:15:00,2.949,1.854,0.482,5.151
2019-01-13 13:30:00,2.862,1.789,0.693,4.795
2019-01-13 13:45:00,2.756,1.715,0.948,5.427
2019-01-13 14:00:00,2.639,1.636,1.179,6.0
2019-01-13 14:15:00,2.504,1.551,1.308,5.954
2019-01-13 14:30:00,2.333,1.458,1.3,5.494
2019-01-13 14:45:00,2.103,1.353,1.176,4.802
2019-01-13 15:00:00,1.806,1.237,0.988,4.304
2019-01-13 15:15:00,1.474,1.109,0.785,3.893
2019-01-13 15:30:00,1.177,0.97,0.597,1.539
2019-01-13 15:45:00,0.976,0.823,0.437,1.636
2019-01-13 16:00:00,0.868,0.674,0.309,2.18
2019-01-13 16:15:00,0.791,0.527,0.211,1.679
2019-01-13 16:30:00,0.688,0.389,0.142,1.255
2019-01-13 16:45:00,0.543,0.267,0.094,0.835
2019-01-13 17:00:00,0.383,0.168,0.061,0.457
2019-01-13 17:15:00,0.238,0.095,0.038,0.189
2019-01-13 17:30:00,0.13,0.047,0.021,0.007
2019-01-13 17:45:00,0.061,0.021,0.011,0.0
2019-01-13 18:00:00,0.024,0.008,0.005,0.0
2019-01-13 18:15:00,0.008,0.002,0.002,0.0
2019-01-13 18:30:00,0.002,0.001,0.0,0.0
2019-01-13 18:45:00,0.0,0.0,0.0,0.0
2019-01-13 19:00:00,0.0,0.0,0.0,0.0
2019-01-13 19:15:00,0.0,0.0,0.0,0.0
2019-01-13 19:30:00,0.0,0.0,0.0,0.0
2019-01-13 19:45:00,0.0,0.0,0.0,0.0
2019-01-13 20:00:00,0.0,0.0,0.0,0.0
2019-01-13 20:15:00,0.0,0.0,0.0,0.0
2019-01-13 20:30:00,0.0,0.0,0.0,0.0
2019-01-13 20:45:00,0.0,0.0,0.0,0.0
2019-01-13 21:00:00,0.0,0.0,0.0,0.0
2019-01-13 21:15:00,0.0,0.0,0.0,0.0
2019-01-13 21:30:00,0.0,0.0,0.0,0.0
2019-01-13 21:45:00,0.0,0.0,0.0,0.0
2019-01-13 22:00:00,0.0,0.0,0.0,0.0
2019-01-13 22:15:00,0.0,0.0,0.0,0.0
2019-01-13 22:30:00,0.0,0.0,0.0,0.0
2019-01-13 22:45:00,0.0,0.0,0.0,0.0
2019-01-13 23:00:00,0.0,0.0,0.0,0.0
2019-01-13 23:15:00,0.0,0.0,0.0,0.0
2019-01-13 23:30:00,0.0,0.0,0.0,0.0
2019-01-13 23:45:00,0.0,0.0,0.0,0.0
2019-01-14 00:00:00,0.0,0.0,0.0,0.0
2019-01-14 00:15:00,0.0,0.0,0.0,0.0
2019-01-14 00:30:00,0.0,0.0,0.0,0.0
2019-01-14 00:45:00,0.0,0.0,0.0,0.0
2019-01-14 01:00:00,0.0,0.0,0.0,0.0
2019-01-14 01:15:00,0.0,0.0,0.0,0.0
2019-01-14 01:30:00,0.0,0.0,0.0,0.0
2019-01-14 01:45:00,0.0,0.0,0.0,0.0
2019-01-14 02:00:00,0.0,0.0,0.0,0.0
2019-01-14 02:15:00,0.0,0.0,0.0,0.0
2019-01-14 02:30:00,0.0,0.0,0.0,0.0
2019-01-14 02:45:00,0.0,0.0,0.0,0.0
2019-01-14 03:00:00,0.0,0.0,0.0,0.0
2019-01-14 03:15:00,0.0,0.0,0.0,0.0
2019-01-14 03:30:00,0.0,0.0,0.0,0.0
2019-01-14 03:45:00,0.0,0.0,0.0,0.0
2019-01-14 04:00:00,0.0,0.0,0.0,0.0
2019-01-14 04:15:00,0.0,0.0,0.0,0.0
2019-01-14 04:30:00,0.0,0.0,0.0,0.0
2019-01-14 04:45:00,0.0,0.0,0.0,0.0
2019-01-14 05:00:00,0.0,0.0,0.0,0.0
2019-01-14 05:15:00,0.0,0.0,0.0,0.0
2019-01-14 05:30:00,0.0,0.0,0.0,0.0
2019-01-14 05:45:00,0.0,0.0,0.0,0.0
2019-01-14 06:00:00,0.0,0.0,0.0,0.0
2019-01-14 06:15:00,0.0,0.0,0.0,0.0
2019-01-14 06:30:00,0.0,0.0,0.0,0.0
2019-01-14 06:45:00,0.0,0.0,0.0,0.0
2019-01-14 07:00:00,0.001,0.001,0.0,0.0
2019-01-14 07:15:00,0.004,0.003,0.0,0.0
2019-01-14 07:30:00,0.015,0.011,0.001,0.0
2019-01-14 07:45:00,0.044,0.034,0.003,0.0
2019-01-14 08:00:00,0.11,0.086,0.007,0.0
2019-01-14 08:15:00,0.234,0.183,0.014,0.037
2019-01-14 08:30:00,0.423,0.333,0.023,0.319
2019-01-14 08:45:00,0.667,0.53,0.036,1.257
2019-01-14 09:00:00,0.937,0.752,0.05,1.725
2019-01-14 09:15:00,1.206,0.972,0.066,2.618
2019-01-14 09:30:00,1.46,1.169,0.085,2.7
2019-01-14 09:45:00,1.702,1.333,0.109,3.075
2019-01-14 10:00:00,1.93,1.465,0.139,3.652
2019-01-14 10:15:00,2.136,1.568,0.177,4.068
2019-01-14 10:30:00,2.309,1.648,0.22,4.345
2019-01-14 10:45:00,2.451,1.714,0.261,4.371
2019-01-14 11:00:00,2.569,1.771,0.286,4.708
2019-01-14 11:15:00,2.669,1.82,0.287,4.966
2019-01-14 11:30:00,2.75,1.859,0.262,5.034
2019-01-14 11:45:00,2.807,1.882,0.226,4.993
2019-01-14 12:00:00,2.838,1.89,0.195,4.913
2019-01-14 12:15:00,2.849,1.887,0.181,4.878
2019-01-14 12:30:00,2.849,1.875,0.185,4.893
2019-01-14 12:45:00,2.839,1.857,0.213,4.897
2019-01-14 13:00:00,2.819,1.831,0.28,4.954
2019-01-14 13:15:00,2.781,1.794,0.41,4.844
2019-01-14 13:30:00,2.722,1.746,0.617,4.726
2019-01-14 13:45:00,2.642,1.687,0.875,5.161
2019-01-14 14:00:00,2.543,1.616,1.116,5.814
2019-01-14 14:15:00,2.427,1.533,1.262,5.796
2019-01-14 14:30:00,2.293,1.437,1.274,5.402
2019-01-14 14:45:00,2.141,1.329,1.167,4.697
2019-01-14 15:00:00,1.97,1.209,0.992,4.175
2019-01-14 15:15:00,1.781,1.078,0.798,3.75
2019-01-14 15:30:00,1.576,0.938,0.615,3.037
2019-01-14 15:45:00,1.359,0.792,0.458,2.612
2019-01-14 16:00:00,1.137,0.645,0.329,2.016
2019-01-14 16:15:00,0.915,0.503,0.23,1.539
2019-01-14 16:30:00,0.701,0.372,0.157,1.139
2019-01-14 16:45:00,0.503,0.257,0.107,0.741
2019-01-14 17:00:00,0.333,0.163,0.071,0.426
2019-01-14 17:15:00,0.2,0.093,0.045,0.153
2019-01-14 17:30:00,0.106,0.047,0.026,0.01
2019-01-14 17:45:00,0.049,0.02,0.013,0.0
2019-01-14 18:00:00,0.019,0.008,0.006,0.0
2019-01-14 18:15:00,0.006,0.002,0.002,0.0
2019-01-14 18:30:00,0.002,0.001,0.001,0.0
2019-01-14 18:45:00,0.0,0.0,0.0,0.0
2019-01-14 19:00:00,0.0,0.0,0.0,0.0
2019-01-14 19:15:00,0.0,0.0,0.0,0.0
2019-01-14 19:30:00,0.0,0.0,0.0,0.0
2019-01-14 19:45:00,0.0,0.0,0.0,0.0
2019-01-14 20:00:00,0.0,0.0,0.0,0.0
2019-01-14 20:15:00,0.0,0.0,0.0,0.0
2019-01-14 20:30:00,0.0,0.0,0.0,0.0
2019-01-14 20:45:00,0.0,0.0,0.0,0.0
2019-01-14 21:00:00,0.0,0.0,0.0,0.0
2019-01-14 21:15:00,0.0,0.0,0.0,0.0
2019-01-14 21:30:00,0.0,0.0,0.0,0.0
2019-01-14 21:45:00,0.0,0.0,0.0,0.0
2019-01-14 22:00:00,0.0,0.0,0.0,0.0
2019-01-14 22:15:00,0.0,0.0,0.0,0.0
2019-01-14 22:30:00,0.0,0.0,0.0,0.0
2019-01-14 22:45:00,0.0,0.0,0.0,0.0
2019-01-14 23:00:00,0.0,0.0,0.0,0.0
2019-01-14 23:15:00,0.0,0.0,0.0,0.0
2019-01-14 23:30:00,0.0,0.0,0.0,0.0
2019-01-14 23:45:00,0.0,0.0,0.0,0.0
2019-01-15 00:00:00,0.0,0.0,0.0,0.0
2019-01-15 00:15:00,0.0,0.0,0.0,0.0
2019-01-15 00:30:00,0.0,0.0,0.0,0.0
2019-01-15 00:45:00,0.0,0.0,0.0,0.0
2019-01-15 01:00:00,0.0,0.0,0.0,0.0
2019-01-15 01:15:00,0.0,0.0,0.0,0.0
2019-01-15 01:30:00,0.0,0.0,0.0,0.0
2019-01-15 01:45:00,0.0,0.0,0.0,0.0
2019-01-15 02:00:00,0.0,0.0,0.0,0.0
2019-01-15 02:15:00,0.0,0.0,0.0,0.0
2019-01-15 02:30:00,0.0,0.0,0.0,0.0
2019-01-15 02:45:00,0.0,0.0,0.0,0.0
2019-01-15 03:00:00,0.0,0.0,0.0,0.0
2019-01-15 03:15:00,0.0,0.0,0.0,0.0
2019-01-15 03:30:00,0.0,0.0,0.0,0.0
2019-01-15 03:45:00,0.0,0.0,0.0,0.0
2019-01-15 04:00:00,0.0,0.0,0.0,0.0
2019-01-15 04:15:00,0.0,0.0,0.0,0.0
2019-01-15 04:30:00,0.0,0.0,0.0,0.0
2019-01-15 04:45:00,0.0,0.0,0.0,0.0
2019-01-15 05:00:00,0.0,0.0,0.0,0.0
2019-01-15 05:15:00,0.0,0.0,0.0,0.0
2019-01-15 05:30:00,0.0,0.0,0.0,0.0
2019-01-15 05:45:00,0.0,0.0,0.0,0.0
2019-01-15 06:00:00,0.0,0.0,0.0,0.0
2019-01-15 06:15:00,0.0,0.0,0.0,0.0
2019-01-15 06:30:00,0.0,0.0,0.0,0.0
2019-01-15 06:45:00,0.0,0.0,0.0,0.0
2019-01-15 07:00:00,0.001,0.001,0.0,0.0
2019-01-15 07:15:00,0.004,0.003,0.001,0.0
2019-01-15 07:30:00,0.014,0.01,0.002,0.0
2019-01-15 07:45:00,0.042,0.031,0.006,0.0
2019-01-15 08:00:00,0.107,0.082,0.015,0.0
2019-01-15 08:15:00,0.23,0.179,0.028,0.039
2019-01-15 08:30:00,0.425,0.334,0.047,0.285
2019-01-15 08:45:00,0.681,0.54,0.067,1.155
2019-01-15 09:00:00,0.972,0.771,0.088,2.075
2019-01-15 09:15:00,1.265,0.996,0.106,2.632
2019-01-15 09:30:00,1.54,1.193,0.123,2.832
2019-01-15 09:45:00,1.792,1.357,0.143,3.389
2019-01-15 10:00:00,2.017,1.489,0.168,3.796
2019-01-15 10:15:00,2.213,1.596,0.2,4.137
2019-01-15 10:30:00,2.377,1.683,0.237,4.335
2019-01-15 10:45:00,2.508,1.752,0.273,4.602
2019-01-15 11:00:00,2.61,1.806,0.296,4.909
2019-01-15 11:15:00,2.684,1.841,0.296,5.033
2019-01-15 11:30:00,2.727,1.852,0.276,4.961
2019-01-15 11:45:00,2.729,1.827,0.249,4.92
2019-01-15 12:00:00,2.672,1.765,0.233,4.832
2019-01-15 12:15:00,2.556,1.68,0.244,5.065
2019-01-15 12:30:00,2.412,1.608,0.283,4.101
2019-01-15 12:45:00,2.292,1.588,0.351,2.47
2019-01-15 13:00:00,2.232,1.624,0.447,4.634
2019-01-15 13:15:00,2.233,1.679,0.582,5.35
2019-01-15 13:30:00,2.271,1.706,0.764,3.5
2019-01-15 13:45:00,2.321,1.684,0.977,5.357
2019-01-15 14:00:00,2.35,1.618,1.168,5.78
2019-01-15 14:15:00,2.327,1.525,1.275,5.777
2019-01-15 14:30:00,2.239,1.412,1.262,5.362
2019-01-15 14:45:00,2.091,1.282,1.142,4.597
2019-01-15 15:00:00,1.898,1.136,0.959,4.087
2019-01-15 15:15:00,1.674,0.979,0.762,3.627
2019-01-15 15:30:00,1.436,0.821,0.584,2.435
2019-01-15 15:45:00,1.199,0.67,0.443,2.035
2019-01-15 16:00:00,0.971,0.529,0.339,1.98
2019-01-15 16:15:00,0.755,0.401,0.262,1.343
2019-01-15 16:30:00,0.555,0.289,0.201,0.854
2019-01-15 16:45:00,0.381,0.196,0.148,0.653
2019-01-15 17:00:00,0.24,0.123,0.101,0.308
2019-01-15 17:15:00,0.137,0.07,0.062,0.097
2019-01-15 17:30:00,0.069,0.035,0.034,0.007
2019-01-15 17:45:00,0.031,0.015,0.016,0.0
2019-01-15 18:00:00,0.012,0.006,0.006,0.0
2019-01-15 18:15:00,0.004,0.002,0.002,0.0
2019-01-15 18:30:00,0.001,0.0,0.001,0.0
2019-01-15 18:45:00,0.0,0.0,0.0,0.0
2019-01-15 19:00:00,0.0,0.0,0.0,0.0
2019-01-15 19:15:00,0.0,0.0,0.0,0.0
2019-01-15 19:30:00,0.0,0.0,0.0,0.0
2019-01-15 19:45:00,0.0,0.0,0.0,0.0
2019-01-15 20:00:00,0.0,0.0,0.0,0.0
2019-01-15 20:15:00,0.0,0.0,0.0,0.0
2019-01-15 20:30:00,0.0,0.0,0.0,0.0
2019-01-15 20:45:00,0.0,0.0,0.0,0.0
2019-01-15 21:00:00,0.0,0.0,0.0,0.0
2019-01-15 21:15:00,0.0,0.0,0.0,0.0
2019-01-15 21:30:00,0.0,0.0,0.0,0.0
2019-01-15 21:45:00,0.0,0.0,0.0,0.0
2019-01-15 22:00:00,0.0,0.0,0.0,0.0
2019-01-15 22:15:00,0.0,0.0,0.0,0.0
2019-01-15 22:30:00,0.0,0.0,0.0,0.0
2019-01-15 22:45:00,0.0,0.0,0.0,0.0
2019-01-15 23:00:00,0.0,0.0,0.0,0.0
2019-01-15 23:15:00,0.0,0.0,0.0,0.0
2019-01-15 23:30:00,0.0,0.0,0.0,0.0
2019-01-15 23:45:00,0.0,0.0,0.0,0.0
2019-01-16 00:00:00,0.0,0.0,0.0,0.0
2019-01-16 00:15:00,0.0,0.0,0.0,0.0
2019-01-16 00:30:00,0.0,0.0,0.0,0.0
2019-01-16 00:45:00,0.0,0.0,0.0,0.0
2019-01-16 01:00:00,0.0,0.0,0.0,0.0
2019-01-16 01:15:00,0.0,0.0,0.0,0.0
2019-01-16 01:30:00,0.0,0.0,0.0,0.0
2019-01-16 01:45:00,0.0,0.0,0.0,0.0
2019-01-16 02:00:00,0.0,0.0,0.0,0.0
2019-01-16 02:15:00,0.0,0.0,0.0,0.0
2019-01-16 02:30:00,0.0,0.0,0.0,0.0
2019-01-16 02:45:00,0.0,0.0,0.0,0.0
2019-01-16 03:00:00,0.0,0.0,0.0,0.0
2019-01-16 03:15:00,0.0,0.0,0.0,0.0
2019-01-16 03:30:00,0.0,0.0,0.0,0.0
2019-01-16 03:45:00,0.0,0.0,0.0,0.0
2019-01-16 04:00:00,0.0,0.0,0.0,0.0
2019-01-16 04:15:00,0.0,0.0,0.0,0.0
2019-01-16 04:30:00,0.0,0.0,0.0,0.0
2019-01-16 04:45:00,0.0,0.0,0.0,0.0
2019-01-16 05:00:00,0.0,0.0,0.0,0.0
2019-01-16 05:15:00,0.0,0.0,0.0,0.0
2019-01-16 05:30:00,0.0,0.0,0.0,0.0
2019-01-16 05:45:00,0.0,0.0,0.0,0.0
2019-01-16 06:00:00,0.0,0.0,0.0,0.0
2019-01-16 06:15:00,0.0,0.0,0.0,0.0
2019-01-16 06:30:00,0.0,0.0,0.0,0.0
2019-01-16 06:45:00,0.0,0.0,0.0,0.0
2019-01-16 07:00:00,0.0,0.0,0.0,0.0
2019-01-16 07:15:00,0.0,0.0,0.0,0.0
2019-01-16 07:30:00,0.0,0.0,0.0,0.0
2019-01-16 07:45:00,0.0,0.0,0.0,0.0
2019-01-16 08:00:00,0.0,0.0,0.0,0.0
2019-01-16 08:15:00,0.001,0.0,0.0,0.0
2019-01-16 08:30:00,0.004,0.002,0.001,0.0
2019-01-16 08:45:00,0.011,0.006,0.002,0.0
2019-01-16 09:00:00,0.027,0.015,0.005,0.0
2019-01-16 09:15:00,0.056,0.035,0.011,0.017
2019-01-16 09:30:00,0.104,0.068,0.021,0.086
2019-01-16 09:45:00,0.17,0.119,0.038,0.202
2019-01-16 10:00:00,0.251,0.184,0.062,0.425
2019-01-16 10:15:00,0.333,0.253,0.093,0.692
2019-01-16 10:30:00,0.4,0.311,0.13,1.039
2019-01-16 10:45:00,0.44,0.344,0.171,1.164
2019-01-16 11:00:00,0.454,0.349,0.207,1.18
2019-01-16 11:15:00,0.453,0.335,0.23,0.902
2019-01-16 11:30:00,0.448,0.316,0.235,1.046
2019-01-16 11:45:00,0.442,0.299,0.224,1.024
2019-01-16 12:00:00,0.428,0.284,0.206,0.869
2019-01-16 12:15:00,0.399,0.262,0.188,0.951
2019-01-16 12:30:00,0.356,0.228,0.171,0.89
2019-01-16 12:45:00,0.304,0.186,0.149,0.68
2019-01-16 13:00:00,0.255,0.142,0.124,0.435
2019-01-16 13:15:00,0.219,0.109,0.103,0.266
2019-01-16 13:30:00,0.198,0.092,0.095,0.211
2019-01-16 13:45:00,0.19,0.093,0.101,0.258
2019-01-16 14:00:00,0.19,0.106,0.114,0.591
2019-01-16 14:15:00,0.197,0.122,0.126,0.53
2019-01-16 14:30:00,0.212,0.139,0.14,0.332
2019-01-16 14:45:00,0.237,0.157,0.159,0.325
2019-01-16 15:00:00,0.264,0.173,0.181,0.603
2019-01-16 15:15:00,0.277,0.179,0.195,1.194
2019-01-16 15:30:00,0.266,0.17,0.191,0.804
2019-01-16 15:45:00,0.235,0.147,0.169,0.399
2019-01-16 16:00:00,0.195,0.12,0.14,0.319
2019-01-16 16:15:00,0.154,0.096,0.11,0.432
2019-01-16 16:30:00,0.115,0.074,0.083,0.316
2019-01-16 16:45:00,0.079,0.053,0.057,0.187
2019-01-16 17:00:00,0.048,0.034,0.035,0.013
2019-01-16 17:15:00,0.025,0.018,0.018,0.0
2019-01-16 17:30:00,0.011,0.008,0.008,0.0
2019-01-16 17:45:00,0.004,0.003,0.003,0.0
2019-01-16 18:00:00,0.001,0.001,0.001,0.0
2019-01-16 18:15:00,0.0,0.0,0.0,0.0
2019-01-16 18:30:00,0.0,0.0,0.0,0.0
2019-01-16 18:45:00,0.0,0.0,0.0,0.0
2019-01-16 19:00:00,0.0,0.0,0.0,0.0
2019-01-16 19:15:00,0.0,0.0,0.0,0.0
2019-01-16 19:30:00,0.0,0.0,0.0,0.0
2019-01-16 19:45:00,0.0,0.0,0.0,0.0
2019-01-16 20:00:00,0.0,0.0,0.0,0.0
2019-01-16 20:15:00,0.0,0.0,0.0,0.0
2019-01-16 20:30:00,0.0,0.0,0.0,0.0
2019-01-16 20:45:00,0.0,0.0,0.0,0.0
2019-01-16 21:00:00,0.0,0.0,0.0,0.0
2019-01-16 21:15:00,0.0,0.0,0.0,0.0
2019-01-16 21:30:00,0.0,0.0,0.0,0.0
2019-01-16 21:45:00,0.0,0.0,0.0,0.0
2019-01-16 22:00:00,0.0,0.0,0.0,0.0
2019-01-16 22:15:00,0.0,0.0,0.0,0.0
2019-01-16 22:30:00,0.0,0.0,0.0,0.0
2019-01-16 22:45:00,0.0,0.0,0.0,0.0
2019-01-16 23:00:00,0.0,0.0,0.0,0.0
2019-01-16 23:15:00,0.0,0.0,0.0,0.0
2019-01-16 23:30:00,0.0,0.0,0.0,0.0
2019-01-16 23:45:00,0.0,0.0,0.0,0.0
2019-01-17 00:00:00,0.0,0.0,0.0,0.0
2019-01-17 00:15:00,0.0,0.0,0.0,0.0
2019-01-17 00:30:00,0.0,0.0,0.0,0.0
2019-01-17 00:45:00,0.0,0.0,0.0,0.0
2019-01-17 01:00:00,0.0,0.0,0.0,0.0
2019-01-17 01:15:00,0.0,0.0,0.0,0.0
2019-01-17 01:30:00,0.0,0.0,0.0,0.0
2019-01-17 01:45:00,0.0,0.0,0.0,0.0
2019-01-17 02:00:00,0.0,0.0,0.0,0.0
2019-01-17 02:15:00,0.0,0.0,0.0,0.0
2019-01-17 02:30:00,0.0,0.0,0.0,0.0
2019-01-17 02:45:00,0.0,0.0,0.0,0.0
2019-01-17 03:00:00,0.0,0.0,0.0,0.0
2019-01-17 03:15:00,0.0,0.0,0.0,0.0
2019-01-17 03:30:00,0.0,0.0,0.0,0.0
2019-01-17 03:45:00,0.0,0.0,0.0,0.0
2019-01-17 04:00:00,0.0,0.0,0.0,0.0
2019-01-17 04:15:00,0.0,0.0,0.0,0.0
2019-01-17 04:30:00,0.0,0.0,0.0,0.0
2019-01-17 04:45:00,0.0,0.0,0.0,0.0
2019-01-17 05:00:00,0.0,0.0,0.0,0.0
2019-01-17 05:15:00,0.0,0.0,0.0,0.0
2019-01-17 05:30:00,0.0,0.0,0.0,0.0
2019-01-17 05:45:00,0.0,0.0,0.0,0.0
2019-01-17 06:00:00,0.0,0.0,0.0,0.0
2019-01-17 06:15:00,0.0,0.0,0.0,0.0
2019-01-17 06:30:00,0.0,0.0,0.0,0.0
2019-01-17 06:45:00,0.0,0.0,0.0,0.0
2019-01-17 07:00:00,0.001,0.001,0.0,0.0
2019-01-17 07:15:00,0.005,0.003,0.0,0.0
2019-01-17 07:30:00,0.017,0.011,0.001,0.0
2019-01-17 07:45:00,0.05,0.035,0.002,0.0
2019-01-17 08:00:00,0.125,0.088,0.005,0.0
2019-01-17 08:15:00,0.264,0.189,0.011,0.037
2019-01-17 08:30:00,0.476,0.346,0.02,0.329
2019-01-17 08:45:00,0.749,0.55,0.032,1.343
2019-01-17 09:00:00,1.053,0.776,0.046,2.027
2019-01-17 09:15:00,1.358,0.999,0.062,2.58
2019-01-17 09:30:00,1.642,1.201,0.083,2.941
2019-01-17 09:45:00,1.897,1.374,0.11,3.516
2019-01-17 10:00:00,2.118,1.519,0.145,3.906
2019-01-17 10:15:00,2.304,1.636,0.191,4.245
2019-01-17 10:30:00,2.458,1.727,0.244,4.497
2019-01-17 10:45:00,2.584,1.796,0.293,4.752
2019-01-17 11:00:00,2.693,1.85,0.324,5.054
2019-01-17 11:15:00,2.788,1.894,0.33,5.087
2019-01-17 11:30:00,2.87,1.93,0.314,5.144
2019-01-17 11:45:00,2.928,1.959,0.288,5.192
2019-01-17 12:00:00,2.946,1.978,0.264,5.351
2019-01-17 12:15:00,2.904,1.984,0.25,5.317
2019-01-17 12:30:00,2.804,1.977,0.25,5.263
2019-01-17 12:45:00,2.683,1.955,0.273,5.299
2019-01-17 13:00:00,2.597,1.914,0.334,3.319
2019-01-17 13:15:00,2.57,1.845,0.451,5.104
2019-01-17 13:30:00,2.561,1.734,0.625,5.0
2019-01-17 13:45:00,2.505,1.572,0.823,5.696
2019-01-17 14:00:00,2.373,1.377,0.987,5.334
2019-01-17 14:15:00,2.198,1.195,1.067,4.513
2019-01-17 14:30:00,2.04,1.076,1.056,3.671
2019-01-17 14:45:00,1.942,1.034,0.989,2.72
2019-01-17 15:00:00,1.896,1.04,0.898,4.521
2019-01-17 15:15:00,1.852,1.036,0.795,4.31
2019-01-17 15:30:00,1.757,0.984,0.676,3.783
2019-01-17 15:45:00,1.596,0.879,0.542,3.18
2019-01-17 16:00:00,1.383,0.737,0.406,2.486
2019-01-17 16:15:00,1.142,0.584,0.286,1.85
2019-01-17 16:30:00,0.897,0.437,0.192,1.403
2019-01-17 16:45:00,0.663,0.306,0.126,0.979
2019-01-17 17:00:00,0.454,0.198,0.082,0.61
2019-01-17 17:15:00,0.282,0.116,0.051,0.233
2019-01-17 17:30:00,0.156,0.06,0.029,0.028
2019-01-17 17:45:00,0.075,0.027,0.015,0.0
2019-01-17 18:00:00,0.031,0.01,0.007,0.0
2019-01-17 18:15:00,0.011,0.003,0.003,0.0
2019-01-17 18:30:00,0.003,0.001,0.001,0.0
2019-01-17 18:45:00,0.001,0.0,0.0,0.0
2019-01-17 19:00:00,0.0,0.0,0.0,0.0
2019-01-17 19:15:00,0.0,0.0,0.0,0.0
2019-01-17 19:30:00,0.0,0.0,0.0,0.0
2019-01-17 19:45:00,0.0,0.0,0.0,0.0
2019-01-17 20:00:00,0.0,0.0,0.0,0.0
2019-01-17 20:15:00,0.0,0.0,0.0,0.0
2019-01-17 20:30:00,0.0,0.0,0.0,0.0
2019-01-17 20:45:00,0.0,0.0,0.0,0.0
2019-01-17 21:00:00,0.0,0.0,0.0,0.0
2019-01-17 21:15:00,0.0,0.0,0.0,0.0
2019-01-17 21:30:00,0.0,0.0,0.0,0.0
2019-01-17 21:45:00,0.0,0.0,0.0,0.0
2019-01-17 22:00:00,0.0,0.0,0.0,0.0
2019-01-17 22:15:00,0.0,0.0,0.0,0.0
2019-01-17 22:30:00,0.0,0.0,0.0,0.0
2019-01-17 22:45:00,0.0,0.0,0.0,0.0
2019-01-17 23:00:00,0.0,0.0,0.0,0.0
2019-01-17 23:15:00,0.0,0.0,0.0,0.0
2019-01-17 23:30:00,0.0,0.0,0.0,0.0
2019-01-17 23:45:00,0.0,0.0,0.0,0.0
2019-01-18 00:00:00,0.0,0.0,0.0,0.0
2019-01-18 00:15:00,0.0,0.0,0.0,0.0
2019-01-18 00:30:00,0.0,0.0,0.0,0.0
2019-01-18 00:45:00,0.0,0.0,0.0,0.0
2019-01-18 01:00:00,0.0,0.0,0.0,0.0
2019-01-18 01:15:00,0.0,0.0,0.0,0.0
2019-01-18 01:30:00,0.0,0.0,0.0,0.0
2019-01-18 01:45:00,0.0,0.0,0.0,0.0
2019-01-18 02:00:00,0.0,0.0,0.0,0.0
2019-01-18 02:15:00,0.0,0.0,0.0,0.0
2019-01-18 02:30:00,0.0,0.0,0.0,0.0
2019-01-18 02:45:00,0.0,0.0,0.0,0.0
2019-01-18 03:00:00,0.0,0.0,0.0,0.0
2019-01-18 03:15:00,0.0,0.0,0.0,0.0
2019-01-18 03:30:00,0.0,0.0,0.0,0.0
2019-01-18 03:45:00,0.0,0.0,0.0,0.0
2019-01-18 04:00:00,0.0,0.0,0.0,0.0
2019-01-18 04:15:00,0.0,0.0,0.0,0.0
2019-01-18 04:30:00,0.0,0.0,0.0,0.0
2019-01-18 04:45:00,0.0,0.0,0.0,0.0
2019-01-18 05:00:00,0.0,0.0,0.0,0.0
2019-01-18 05:15:00,0.0,0.0,0.0,0.0
2019-01-18 05:30:00,0.0,0.0,0.0,0.0
2019-01-18 05:45:00,0.0,0.0,0.0,0.0
2019-01-18 06:00:00,0.0,0.0,0.0,0.0
