Data,Producer 1 (kW),Producer 2 (kW),Producer 3 (kW),Total (kW)
2019-04-04 19:00:00,0.04,0.013,0.017,0.07
2019-04-04 20:00:00,0.0,0.0,0.0,0.0
2019-04-04 21:00:00,0.0,0.0,0.0,0.0
2019-04-04 22:00:00,0.0,0.0,0.0,0.0
2019-04-04 23:00:00,0.0,0.0,0.0,0.0
2019-04-05 00:00:00,0.0,0.0,0.0,0.0
2019-04-05 01:00:00,0.0,0.0,0.0,0.0
2019-04-05 02:00:00,0.0,0.0,0.0,0.0
2019-04-05 03:00:00,0.0,0.0,0.0,0.0
2019-04-05 04:00:00,0.0,0.0,0.0,0.0
2019-04-05 05:00:00,0.0,0.0,0.0,0.0
2019-04-05 06:00:00,0.0,0.0,0.0,0.0
2019-04-05 07:00:00,0.007,0.003,0.001,0.01
2019-04-05 08:00:00,0.307,0.376,0.002,0.685
2019-04-05 09:00:00,1.082,0.866,0.008,1.956
2019-04-05 10:00:00,1.064,0.793,0.023,1.88
2019-04-05 11:00:00,2.046,1.416,0.456,3.918
2019-04-05 12:00:00,1.981,1.615,1.493,5.089
2019-04-05 13:00:00,1.163,1.461,1.528,4.152
2019-04-05 14:00:00,1.429,1.1,1.142,3.672
2019-04-05 15:00:00,0.503,0.375,0.29,1.168
2019-04-05 16:00:00,1.316,0.922,1.068,3.306
2019-04-05 17:00:00,1.347,0.913,1.096,3.356
2019-04-05 18:00:00,0.512,0.383,0.477,1.372
2019-04-05 19:00:00,0.132,0.098,0.179,0.408
2019-04-05 20:00:00,0.0,0.0,0.0,0.0
2019-04-05 21:00:00,0.0,0.0,0.0,0.0
2019-04-05 22:00:00,0.0,0.0,0.0,0.0
2019-04-05 23:00:00,0.0,0.0,0.0,0.0
2019-04-06 00:00:00,0.0,0.0,0.0,0.0
2019-04-06 01:00:00,0.0,0.0,0.0,0.0
2019-04-06 02:00:00,0.0,0.0,0.0,0.0
2019-04-06 03:00:00,0.0,0.0,0.0,0.0
2019-04-06 04:00:00,0.0,0.0,0.0,0.0
2019-04-06 05:00:00,0.0,0.0,0.0,0.0
2019-04-06 06:00:00,0.0,0.0,0.0,0.0
2019-04-06 07:00:00,0.002,0.0,0.001,0.003
2019-04-06 08:00:00,0.134,0.084,0.006,0.224
2019-04-06 09:00:00,0.509,0.361,0.032,0.902
2019-04-06 10:00:00,0.757,0.574,0.096,1.427
2019-04-06 11:00:00,1.627,1.249,1.021,3.897
2019-04-06 12:00:00,2.546,2.112,1.803,6.462
2019-04-06 13:00:00,2.381,2.091,3.116,7.588
2019-04-06 14:00:00,1.856,2.164,2.451,6.471
2019-04-06 15:00:00,2.616,1.998,1.436,6.05
2019-04-06 16:00:00,1.728,1.137,1.436,4.3
2019-04-06 17:00:00,1.006,0.768,0.89,2.664
2019-04-06 18:00:00,0.442,0.34,0.318,1.1
2019-04-06 19:00:00,0.128,0.083,0.078,0.288
2019-04-06 20:00:00,0.002,0.0,0.001,0.002
2019-04-06 21:00:00,0.0,0.0,0.0,0.0
2019-04-06 22:00:00,0.0,0.0,0.0,0.0
2019-04-06 23:00:00,0.0,0.0,0.0,0.0
2019-04-07 00:00:00,0.0,0.0,0.0,0.0
2019-04-07 01:00:00,0.0,0.0,0.0,0.0
2019-04-07 02:00:00,0.0,0.0,0.0,0.0
2019-04-07 03:00:00,0.0,0.0,0.0,0.0
2019-04-07 04:00:00,0.0,0.0,0.0,0.0
2019-04-07 05:00:00,0.0,0.0,0.0,0.0
2019-04-07 06:00:00,0.0,0.0,0.0,0.0
2019-04-07 07:00:00,0.019,0.01,0.008,0.037
2019-04-07 08:00:00,0.222,0.154,0.128,0.505
2019-04-07 09:00:00,0.568,0.425,0.332,1.325
2019-04-07 10:00:00,0.744,0.567,0.52,1.83
2019-04-07 11:00:00,0.911,0.611,0.584,2.107
2019-04-07 12:00:00,1.105,0.805,0.76,2.67
2019-04-07 13:00:00,0.601,0.488,0.376,1.465
2019-04-07 14:00:00,0.662,0.512,0.422,1.597
2019-04-07 15:00:00,0.322,0.28,0.252,0.854
2019-04-07 16:00:00,0.35,0.274,0.23,0.853
2019-04-07 17:00:00,0.163,0.103,0.095,0.362
2019-04-07 18:00:00,0.204,0.171,0.142,0.518
2019-04-07 19:00:00,0.01,0.002,0.001,0.013
2019-04-07 20:00:00,0.0,0.0,0.0,0.0
2019-04-07 21:00:00,0.0,0.0,0.0,0.0
2019-04-07 22:00:00,0.0,0.0,0.0,0.0
2019-04-07 23:00:00,0.0,0.0,0.0,0.0
2019-04-08 00:00:00,0.0,0.0,0.0,0.0
2019-04-08 01:00:00,0.0,0.0,0.0,0.0
2019-04-08 02:00:00,0.0,0.0,0.0,0.0
2019-04-08 03:00:00,0.0,0.0,0.0,0.0
2019-04-08 04:00:00,0.0,0.0,0.0,0.0
2019-04-08 05:00:00,0.0,0.0,0.0,0.0
2019-04-08 06:00:00,0.0,0.0,0.0,0.0
2019-04-08 07:00:00,0.025,0.016,0.008,0.049
2019-04-08 08:00:00,0.365,0.63,0.066,1.061
2019-04-08 09:00:00,1.728,1.496,0.182,3.407
2019-04-08 10:00:00,1.514,1.562,0.938,4.014
2019-04-08 11:00:00,2.731,2.214,1.498,6.442
2019-04-08 12:00:00,1.493,2.014,2.202,5.709
2019-04-08 13:00:00,1.388,2.033,2.114,5.535
2019-04-08 14:00:00,2.294,2.135,2.513,6.943
2019-04-08 15:00:00,2.14,1.59,1.76,5.49
2019-04-08 16:00:00,1.239,0.956,0.968,3.163
2019-04-08 17:00:00,0.659,0.414,0.376,1.449
2019-04-08 18:00:00,0.626,0.439,0.627,1.692
2019-04-08 19:00:00,0.169,0.146,0.189,0.505
2019-04-08 20:00:00,0.0,0.0,0.0,0.0
2019-04-08 21:00:00,0.0,0.0,0.0,0.0
2019-04-08 22:00:00,0.0,0.0,0.0,0.0
2019-04-08 23:00:00,0.0,0.0,0.0,0.0
2019-04-09 00:00:00,0.0,0.0,0.0,0.0
2019-04-09 01:00:00,0.0,0.0,0.0,0.0
2019-04-09 02:00:00,0.0,0.0,0.0,0.0
2019-04-09 03:00:00,0.0,0.0,0.0,0.0
2019-04-09 04:00:00,0.0,0.0,0.0,0.0
2019-04-09 05:00:00,0.0,0.0,0.0,0.0
2019-04-09 06:00:00,0.0,0.0,0.0,0.0
2019-04-09 07:00:00,0.0,0.0,0.001,0.001
2019-04-09 08:00:00,0.24,0.315,0.082,0.636
2019-04-09 09:00:00,1.724,1.457,0.214,3.394
2019-04-09 10:00:00,1.637,1.073,0.592,3.302
2019-04-09 11:00:00,1.951,1.49,1.198,4.639
2019-04-09 12:00:00,1.483,1.724,1.622,4.83
2019-04-09 13:00:00,1.773,1.712,2.276,5.761
2019-04-09 14:00:00,1.981,1.351,1.53,4.862
2019-04-09 15:00:00,1.64,1.185,1.233,4.058
2019-04-09 16:00:00,1.485,0.987,1.232,3.703
2019-04-09 17:00:00,0.8,0.639,0.773,2.212
2019-04-09 18:00:00,0.674,0.492,0.552,1.718
2019-04-09 19:00:00,0.18,0.13,0.142,0.451
2019-04-09 20:00:00,0.0,0.0,0.0,0.001
2019-04-09 21:00:00,0.0,0.0,0.0,0.0
2019-04-09 22:00:00,0.0,0.0,0.0,0.0
2019-04-09 23:00:00,0.0,0.0,0.0,0.0
2019-04-10 00:00:00,0.0,0.0,0.0,0.0
2019-04-10 01:00:00,0.0,0.0,0.0,0.0
2019-04-10 02:00:00,0.0,0.0,0.0,0.0
2019-04-10 03:00:00,0.0,0.0,0.0,0.0
2019-04-10 04:00:00,0.0,0.0,0.0,0.0
2019-04-10 05:00:00,0.0,0.0,0.0,0.0
2019-04-10 06:00:00,0.0,0.0,0.0,0.0
2019-04-10 07:00:00,0.06,0.036,0.037,0.133
2019-04-10 08:00:00,0.431,0.291,0.254,0.976
2019-04-10 09:00:00,0.619,0.439,0.323,1.381
2019-04-10 10:00:00,1.025,0.877,0.672,2.573
2019-04-10 11:00:00,2.455,1.854,1.201,5.51
2019-04-10 12:00:00,2.039,1.796,2.052,5.887
2019-04-10 13:00:00,2.092,1.285,1.788,5.164
2019-04-10 14:00:00,2.286,1.526,1.692,5.503
2019-04-10 15:00:00,2.444,1.502,2.553,6.499
2019-04-10 16:00:00,2.588,1.358,2.2,6.146
2019-04-10 17:00:00,1.227,0.878,1.714,3.819
2019-04-10 18:00:00,0.302,0.405,0.894,1.6
2019-04-10 19:00:00,0.136,0.078,0.194,0.408
2019-04-10 20:00:00,0.009,0.003,0.006,0.018
2019-04-10 21:00:00,0.0,0.0,0.0,0.0
2019-04-10 22:00:00,0.0,0.0,0.0,0.0
2019-04-10 23:00:00,0.0,0.0,0.0,0.0
2019-04-11 00:00:00,0.0,0.0,0.0,0.0
2019-04-11 01:00:00,0.0,0.0,0.0,0.0
2019-04-11 02:00:00,0.0,0.0,0.0,0.0
2019-04-11 03:00:00,0.0,0.0,0.0,0.0
2019-04-11 04:00:00,0.0,0.0,0.0,0.0
2019-04-11 05:00:00,0.0,0.0,0.0,0.0
2019-04-11 06:00:00,0.0,0.0,0.0,0.0
2019-04-11 07:00:00,0.054,0.034,0.006,0.093
2019-04-11 08:00:00,0.448,0.746,0.091,1.285
2019-04-11 09:00:00,1.781,1.532,0.34,3.654
2019-04-11 10:00:00,2.814,1.971,0.888,5.674
2019-04-11 11:00:00,3.36,2.154,1.876,7.389
2019-04-11 12:00:00,2.628,2.037,2.676,7.341
2019-04-11 13:00:00,2.864,1.882,2.728,7.474
2019-04-11 14:00:00,2.979,2.0,2.725,7.704
2019-04-11 15:00:00,2.897,1.881,2.444,7.222
2019-04-11 16:00:00,1.99,1.342,1.695,5.027
2019-04-11 17:00:00,1.204,0.956,1.243,3.403
2019-04-11 18:00:00,0.56,0.486,0.754,1.8
2019-04-11 19:00:00,0.195,0.123,0.175,0.493
2019-04-11 20:00:00,0.014,0.007,0.011,0.031
2019-04-11 21:00:00,0.0,0.0,0.0,0.0
2019-04-11 22:00:00,0.0,0.0,0.0,0.0
2019-04-11 23:00:00,0.0,0.0,0.0,0.0
2019-04-12 00:00:00,0.0,0.0,0.0,0.0
2019-04-12 01:00:00,0.0,0.0,0.0,0.0
2019-04-12 02:00:00,0.0,0.0,0.0,0.0
2019-04-12 03:00:00,0.0,0.0,0.0,0.0
2019-04-12 04:00:00,0.0,0.0,0.0,0.0
2019-04-12 05:00:00,0.0,0.0,0.0,0.0
2019-04-12 06:00:00,0.0,0.0,0.0,0.0
2019-04-12 07:00:00,0.054,0.037,0.002,0.092
2019-04-12 08:00:00,0.444,0.73,0.021,1.195
2019-04-12 09:00:00,1.748,1.497,0.092,3.337
2019-04-12 10:00:00,2.743,1.981,0.725,5.449
2019-04-12 11:00:00,3.329,2.144,1.844,7.317
2019-04-12 12:00:00,2.19,2.0,2.654,6.843
2019-04-12 13:00:00,1.532,1.97,2.907,6.41
2019-04-12 14:00:00,3.217,2.083,2.795,8.095
2019-04-12 15:00:00,3.18,2.006,2.637,7.822
2019-04-12 16:00:00,2.143,1.662,2.357,6.162
2019-04-12 17:00:00,1.487,1.126,1.764,4.377
2019-04-12 18:00:00,0.388,0.398,0.733,1.519
2019-04-12 19:00:00,0.219,0.141,0.194,0.554
2019-04-12 20:00:00,0.004,0.0,0.003,0.007
2019-04-12 21:00:00,0.0,0.0,0.0,0.0
2019-04-12 22:00:00,0.0,0.0,0.0,0.0
2019-04-12 23:00:00,0.0,0.0,0.0,0.0
2019-04-13 00:00:00,0.0,0.0,0.0,0.0
2019-04-13 01:00:00,0.0,0.0,0.0,0.0
2019-04-13 02:00:00,0.0,0.0,0.0,0.0
2019-04-13 03:00:00,0.0,0.0,0.0,0.0
2019-04-13 04:00:00,0.0,0.0,0.0,0.0
2019-04-13 05:00:00,0.0,0.0,0.0,0.0
2019-04-13 06:00:00,0.0,0.0,0.0,0.0
2019-04-13 07:00:00,0.015,0.007,0.009,0.031
2019-04-13 08:00:00,0.231,0.164,0.152,0.548
2019-04-13 09:00:00,0.554,0.411,0.352,1.317
2019-04-13 10:00:00,1.029,0.808,0.637,2.474
2019-04-13 11:00:00,0.845,0.638,0.514,1.997
2019-04-13 12:00:00,0.969,0.694,0.618,2.282
2019-04-13 13:00:00,1.065,0.766,0.664,2.494
2019-04-13 14:00:00,0.96,0.701,0.75,2.41
2019-04-13 15:00:00,0.913,0.65,0.569,2.132
2019-04-13 16:00:00,0.607,0.477,0.37,1.454
2019-04-13 17:00:00,0.31,0.223,0.181,0.713
2019-04-13 18:00:00,0.097,0.074,0.06,0.23
2019-04-13 19:00:00,0.025,0.018,0.016,0.06
2019-04-13 20:00:00,0.0,0.0,0.0,0.0
2019-04-13 21:00:00,0.0,0.0,0.0,0.0
2019-04-13 22:00:00,0.0,0.0,0.0,0.0
2019-04-13 23:00:00,0.0,0.0,0.0,0.0
2019-04-14 00:00:00,0.0,0.0,0.0,0.0
2019-04-14 01:00:00,0.0,0.0,0.0,0.0
2019-04-14 02:00:00,0.0,0.0,0.0,0.0
2019-04-14 03:00:00,0.0,0.0,0.0,0.0
2019-04-14 04:00:00,0.0,0.0,0.0,0.0
2019-04-14 05:00:00,0.0,0.0,0.0,0.0
2019-04-14 06:00:00,0.0,0.0,0.0,0.0
2019-04-14 07:00:00,0.002,0.001,0.001,0.003
2019-04-14 08:00:00,0.039,0.014,0.002,0.054
2019-04-14 09:00:00,0.126,0.129,0.006,0.26
2019-04-14 10:00:00,0.22,0.212,0.016,0.448
2019-04-14 11:00:00,0.596,0.538,0.035,1.169
2019-04-14 12:00:00,0.556,0.381,0.065,1.002
2019-04-14 13:00:00,1.056,0.672,0.565,2.293
2019-04-14 14:00:00,1.002,0.787,0.752,2.541
2019-04-14 15:00:00,1.267,0.95,0.973,3.19
2019-04-14 16:00:00,0.97,0.875,0.838,2.684
2019-04-14 17:00:00,1.03,0.762,0.932,2.724
2019-04-14 18:00:00,0.481,0.448,0.412,1.34
2019-04-14 19:00:00,0.13,0.091,0.136,0.356
2019-04-14 20:00:00,0.0,0.0,0.001,0.002
2019-04-14 21:00:00,0.0,0.0,0.0,0.0
2019-04-14 22:00:00,0.0,0.0,0.0,0.0
2019-04-14 23:00:00,0.0,0.0,0.0,0.0
2019-04-15 00:00:00,0.0,0.0,0.0,0.0
2019-04-15 01:00:00,0.0,0.0,0.0,0.0
2019-04-15 02:00:00,0.0,0.0,0.0,0.0
2019-04-15 03:00:00,0.0,0.0,0.0,0.0
2019-04-15 04:00:00,0.0,0.0,0.0,0.0
2019-04-15 05:00:00,0.0,0.0,0.0,0.0
2019-04-15 06:00:00,0.0,0.0,0.0,0.0
2019-04-15 07:00:00,0.0,0.0,0.0,0.0
2019-04-15 08:00:00,0.041,0.015,0.002,0.058
2019-04-15 09:00:00,0.228,0.145,0.009,0.382
2019-04-15 10:00:00,0.385,0.284,0.032,0.701
2019-04-15 11:00:00,0.292,0.234,0.076,0.602
2019-04-15 12:00:00,0.842,0.493,0.149,1.485
2019-04-15 13:00:00,2.03,1.5,0.258,3.789
2019-04-15 14:00:00,2.205,1.722,0.411,4.337
2019-04-15 15:00:00,1.663,1.488,0.614,3.765
2019-04-15 16:00:00,1.288,1.068,1.998,4.353
2019-04-15 17:00:00,0.97,0.785,1.39,3.145
2019-04-15 18:00:00,0.452,0.511,0.55,1.514
2019-04-15 19:00:00,0.142,0.087,0.224,0.453
2019-04-15 20:00:00,0.01,0.006,0.004,0.02
2019-04-15 21:00:00,0.0,0.0,0.0,0.0
2019-04-15 22:00:00,0.0,0.0,0.0,0.0
2019-04-15 23:00:00,0.0,0.0,0.0,0.0
2019-04-16 00:00:00,0.0,0.0,0.0,0.0
2019-04-16 01:00:00,0.0,0.0,0.0,0.0
2019-04-16 02:00:00,0.0,0.0,0.0,0.0
2019-04-16 03:00:00,0.0,0.0,0.0,0.0
2019-04-16 04:00:00,0.0,0.0,0.0,0.0
2019-04-16 05:00:00,0.0,0.0,0.0,0.0
2019-04-16 06:00:00,0.0,0.0,0.0,0.0
2019-04-16 07:00:00,0.142,0.106,0.043,0.291
2019-04-16 08:00:00,0.468,0.505,0.142,1.115
2019-04-16 09:00:00,1.759,1.488,0.293,3.54
2019-04-16 10:00:00,2.748,2.013,1.104,5.866
2019-04-16 11:00:00,3.005,2.114,1.674,6.792
2019-04-16 12:00:00,2.273,2.336,2.552,7.161
2019-04-16 13:00:00,2.048,2.368,2.926,7.343
2019-04-16 14:00:00,3.427,2.252,2.81,8.489
2019-04-16 15:00:00,3.13,1.979,2.558,7.667
2019-04-16 16:00:00,2.564,1.695,2.309,6.568
2019-04-16 17:00:00,1.329,1.06,1.464,3.852
2019-04-16 18:00:00,0.609,0.489,0.553,1.652
2019-04-16 19:00:00,0.181,0.127,0.124,0.432
2019-04-16 20:00:00,0.003,0.001,0.002,0.006
2019-04-16 21:00:00,0.0,0.0,0.0,0.0
2019-04-16 22:00:00,0.0,0.0,0.0,0.0
2019-04-16 23:00:00,0.0,0.0,0.0,0.0
2019-04-17 00:00:00,0.0,0.0,0.0,0.0
2019-04-17 01:00:00,0.0,0.0,0.0,0.0
2019-04-17 02:00:00,0.0,0.0,0.0,0.0
2019-04-17 03:00:00,0.0,0.0,0.0,0.0
2019-04-17 04:00:00,0.0,0.0,0.0,0.0
2019-04-17 05:00:00,0.0,0.0,0.0,0.0
2019-04-17 06:00:00,0.0,0.0,0.0,0.0
2019-04-17 07:00:00,0.05,0.031,0.03,0.112
2019-04-17 08:00:00,0.182,0.123,0.116,0.421
2019-04-17 09:00:00,0.256,0.162,0.142,0.56
2019-04-17 10:00:00,0.447,0.297,0.278,1.023
2019-04-17 11:00:00,0.547,0.354,0.336,1.238
2019-04-17 12:00:00,0.91,0.613,0.549,2.073
2019-04-17 13:00:00,0.78,0.524,0.488,1.792
2019-04-17 14:00:00,0.661,0.526,0.41,1.597
2019-04-17 15:00:00,0.68,0.452,0.452,1.584
2019-04-17 16:00:00,0.46,0.352,0.323,1.136
2019-04-17 17:00:00,0.33,0.245,0.238,0.812
2019-04-17 18:00:00,0.386,0.253,0.26,0.899
2019-04-17 19:00:00,0.291,0.206,0.196,0.693
2019-04-17 20:00:00,0.016,0.002,0.009,0.027
2019-04-17 21:00:00,0.0,0.0,0.0,0.0
2019-04-17 22:00:00,0.0,0.0,0.0,0.0
2019-04-17 23:00:00,0.0,0.0,0.0,0.0
2019-04-18 00:00:00,0.0,0.0,0.0,0.0
2019-04-18 01:00:00,0.0,0.0,0.0,0.0
2019-04-18 02:00:00,0.0,0.0,0.0,0.0
2019-04-18 03:00:00,0.0,0.0,0.0,0.0
2019-04-18 04:00:00,0.0,0.0,0.0,0.0
2019-04-18 05:00:00,0.0,0.0,0.0,0.0
2019-04-18 06:00:00,0.0,0.0,0.0,0.0
2019-04-18 07:00:00,0.08,0.052,0.036,0.167
2019-04-18 08:00:00,0.518,0.641,0.094,1.253
2019-04-18 09:00:00,1.9,1.582,0.297,3.779
2019-04-18 10:00:00,1.682,1.572,0.641,3.895
2019-04-18 11:00:00,2.442,1.336,1.402,5.18
2019-04-18 12:00:00,1.712,1.489,1.537,4.737
2019-04-18 13:00:00,1.941,1.344,1.418,4.703
2019-04-18 14:00:00,2.263,1.688,2.409,6.36
2019-04-18 15:00:00,3.149,1.875,2.396,7.419
2019-04-18 16:00:00,2.582,1.726,2.388,6.696
2019-04-18 17:00:00,1.295,1.287,1.794,4.377
2019-04-18 18:00:00,0.686,0.676,1.053,2.415
2019-04-18 19:00:00,0.225,0.142,0.176,0.542
2019-04-18 20:00:00,0.034,0.018,0.026,0.078
2019-04-18 21:00:00,0.0,0.0,0.0,0.0
2019-04-18 22:00:00,0.0,0.0,0.0,0.0
2019-04-18 23:00:00,0.0,0.0,0.0,0.0
2019-04-19 00:00:00,0.0,0.0,0.0,0.0
2019-04-19 01:00:00,0.0,0.0,0.0,0.0
2019-04-19 02:00:00,0.0,0.0,0.0,0.0
2019-04-19 03:00:00,0.0,0.0,0.0,0.0
2019-04-19 04:00:00,0.0,0.0,0.0,0.0
2019-04-19 05:00:00,0.0,0.0,0.0,0.0
2019-04-19 06:00:00,0.0,0.0,0.0,0.0
2019-04-19 07:00:00,0.038,0.019,0.026,0.084
2019-04-19 08:00:00,0.189,0.134,0.127,0.45
2019-04-19 09:00:00,0.64,0.475,0.426,1.54
2019-04-19 10:00:00,1.915,1.34,0.884,4.138
2019-04-19 11:00:00,1.402,1.071,0.904,3.377
2019-04-19 12:00:00,1.937,1.421,1.334,4.692
2019-04-19 13:00:00,1.278,2.282,2.977,6.537
2019-04-19 14:00:00,2.726,2.136,2.971,7.833
2019-04-19 15:00:00,2.778,1.763,2.24,6.781
2019-04-19 16:00:00,2.118,1.609,1.983,5.71
2019-04-19 17:00:00,1.213,1.104,1.616,3.933
2019-04-19 18:00:00,0.574,0.474,0.599,1.647
2019-04-19 19:00:00,0.11,0.066,0.086,0.263
2019-04-19 20:00:00,0.005,0.004,0.004,0.013
2019-04-19 21:00:00,0.0,0.0,0.0,0.0
2019-04-19 22:00:00,0.0,0.0,0.0,0.0
2019-04-19 23:00:00,0.0,0.0,0.0,0.0
2019-04-20 00:00:00,0.0,0.0,0.0,0.0
2019-04-20 01:00:00,0.0,0.0,0.0,0.0
2019-04-20 02:00:00,0.0,0.0,0.0,0.0
2019-04-20 03:00:00,0.0,0.0,0.0,0.0
2019-04-20 04:00:00,0.0,0.0,0.0,0.0
2019-04-20 05:00:00,0.0,0.0,0.0,0.0
2019-04-20 06:00:00,0.0,0.0,0.0,0.0
2019-04-20 07:00:00,0.111,0.077,0.008,0.196
2019-04-20 08:00:00,0.682,0.638,0.078,1.398
2019-04-20 09:00:00,1.787,1.412,0.263,3.462
2019-04-20 10:00:00,2.592,1.804,0.609,5.004
2019-04-20 11:00:00,3.094,1.929,1.624,6.647
2019-04-20 12:00:00,3.403,1.957,2.58,7.94
2019-04-20 13:00:00,2.756,1.859,2.731,7.345
2019-04-20 14:00:00,1.41,1.762,2.716,5.889
2019-04-20 15:00:00,1.236,1.721,2.532,5.489
2019-04-20 16:00:00,1.746,1.48,2.193,5.419
2019-04-20 17:00:00,0.873,1.017,1.531,3.421
2019-04-20 18:00:00,0.34,0.418,0.79,1.548
2019-04-20 19:00:00,0.158,0.094,0.194,0.447
2019-04-20 20:00:00,0.014,0.005,0.01,0.028
2019-04-20 21:00:00,0.0,0.0,0.0,0.0
2019-04-20 22:00:00,0.0,0.0,0.0,0.0
2019-04-20 23:00:00,0.0,0.0,0.0,0.0
2019-04-21 00:00:00,0.0,0.0,0.0,0.0
2019-04-21 01:00:00,0.0,0.0,0.0,0.0
2019-04-21 02:00:00,0.0,0.0,0.0,0.0
2019-04-21 03:00:00,0.0,0.0,0.0,0.0
2019-04-21 04:00:00,0.0,0.0,0.0,0.0
2019-04-21 05:00:00,0.0,0.0,0.0,0.0
2019-04-21 06:00:00,0.0,0.0,0.0,0.0
2019-04-21 07:00:00,0.101,0.063,0.009,0.173
2019-04-21 08:00:00,0.694,0.803,0.082,1.58
2019-04-21 09:00:00,1.695,1.502,0.277,3.474
2019-04-21 10:00:00,2.515,1.944,0.639,5.097
2019-04-21 11:00:00,2.102,2.034,1.686,5.822
2019-04-21 12:00:00,1.674,1.854,2.333,5.861
2019-04-21 13:00:00,1.818,1.894,2.904,6.616
2019-04-21 14:00:00,1.127,2.012,2.885,6.024
2019-04-21 15:00:00,0.303,1.943,2.716,4.962
2019-04-21 16:00:00,0.796,1.448,2.076,4.32
2019-04-21 17:00:00,0.979,1.202,1.704,3.885
2019-04-21 18:00:00,0.59,0.657,0.944,2.191
2019-04-21 19:00:00,0.213,0.138,0.232,0.584
2019-04-21 20:00:00,0.018,0.008,0.011,0.037
2019-04-21 21:00:00,0.0,0.0,0.0,0.0
2019-04-21 22:00:00,0.0,0.0,0.0,0.0
2019-04-21 23:00:00,0.0,0.0,0.0,0.0
2019-04-22 00:00:00,0.0,0.0,0.0,0.0
2019-04-22 01:00:00,0.0,0.0,0.0,0.0
2019-04-22 02:00:00,0.0,0.0,0.0,0.0
2019-04-22 03:00:00,0.0,0.0,0.0,0.0
2019-04-22 04:00:00,0.0,0.0,0.0,0.0
2019-04-22 05:00:00,0.0,0.0,0.0,0.0
2019-04-22 06:00:00,0.0,0.0,0.0,0.0
2019-04-22 07:00:00,0.068,0.064,0.024,0.155
2019-04-22 08:00:00,0.82,0.85,0.103,1.773
2019-04-22 09:00:00,1.115,0.975,0.469,2.56
2019-04-22 10:00:00,1.415,1.209,0.94,3.564
2019-04-22 11:00:00,1.004,1.48,1.548,4.032
2019-04-22 12:00:00,1.324,1.565,1.481,4.371
2019-04-22 13:00:00,1.104,1.875,2.172,5.151
2019-04-22 14:00:00,1.005,1.391,1.173,3.569
2019-04-22 15:00:00,1.0,0.644,0.788,2.432
2019-04-22 16:00:00,0.357,0.47,0.448,1.276
2019-04-22 17:00:00,0.422,0.284,0.254,0.96
2019-04-22 18:00:00,0.252,0.192,0.182,0.625
2019-04-22 19:00:00,0.182,0.13,0.117,0.429
2019-04-22 20:00:00,0.0,0.0,0.0,0.0
2019-04-22 21:00:00,0.0,0.0,0.0,0.0
2019-04-22 22:00:00,0.0,0.0,0.0,0.0
2019-04-22 23:00:00,0.0,0.0,0.0,0.0
2019-04-23 00:00:00,0.0,0.0,0.0,0.0
2019-04-23 01:00:00,0.0,0.0,0.0,0.0
2019-04-23 02:00:00,0.0,0.0,0.0,0.0
2019-04-23 03:00:00,0.0,0.0,0.0,0.0
2019-04-23 04:00:00,0.0,0.0,0.0,0.0
2019-04-23 05:00:00,0.0,0.0,0.0,0.0
2019-04-23 06:00:00,0.0,0.0,0.0,0.0
2019-04-23 07:00:00,0.2,0.125,0.128,0.453
2019-04-23 08:00:00,0.28,0.279,0.149,0.709
2019-04-23 09:00:00,0.8,0.629,0.482,1.911
2019-04-23 10:00:00,1.571,1.234,0.876,3.68
2019-04-23 11:00:00,1.035,0.757,0.758,2.55
2019-04-23 12:00:00,0.924,1.51,1.518,3.952
2019-04-23 13:00:00,0.818,1.797,2.07,4.685
2019-04-23 14:00:00,1.69,1.622,1.618,4.93
2019-04-23 15:00:00,2.951,1.982,2.352,7.286
2019-04-23 16:00:00,1.896,0.996,1.416,4.308
2019-04-23 17:00:00,0.985,0.904,1.063,2.952
2019-04-23 18:00:00,0.344,0.258,0.282,0.885
2019-04-23 19:00:00,0.241,0.172,0.139,0.552
2019-04-23 20:00:00,0.029,0.012,0.009,0.05
2019-04-23 21:00:00,0.0,0.0,0.0,0.0
2019-04-23 22:00:00,0.0,0.0,0.0,0.0
2019-04-23 23:00:00,0.0,0.0,0.0,0.0
2019-04-24 00:00:00,0.0,0.0,0.0,0.0
2019-04-24 01:00:00,0.0,0.0,0.0,0.0
2019-04-24 02:00:00,0.0,0.0,0.0,0.0
2019-04-24 03:00:00,0.0,0.0,0.0,0.0
2019-04-24 04:00:00,0.0,0.0,0.0,0.0
2019-04-24 05:00:00,0.0,0.0,0.0,0.0
2019-04-24 06:00:00,0.0,0.0,0.0,0.0
2019-04-24 07:00:00,0.032,0.035,0.021,0.089
2019-04-24 08:00:00,0.189,0.113,0.128,0.43
2019-04-24 09:00:00,0.696,0.496,0.411,1.604
2019-04-24 10:00:00,1.462,1.43,1.005,3.896
2019-04-24 11:00:00,1.782,1.258,1.113,4.154
2019-04-24 12:00:00,1.633,1.438,1.438,4.51
2019-04-24 13:00:00,1.055,0.808,0.781,2.645
2019-04-24 14:00:00,1.167,0.875,0.816,2.858
2019-04-24 15:00:00,0.718,0.568,0.538,1.824
2019-04-24 16:00:00,0.734,0.576,0.526,1.836
2019-04-24 17:00:00,0.352,0.238,0.206,0.796
2019-04-24 18:00:00,0.256,0.178,0.148,0.582
2019-04-24 19:00:00,0.076,0.044,0.046,0.166
